2026-04-12 20:21:30 - ============================================================
2026-04-12 20:21:30 - [*] 实验: ContextGraph + GATv2 + 静态 Compatibility 建模 + Set Decoder
2026-04-12 20:21:30 - [*] 数据集: christianity
2026-04-12 20:21:30 - [*] 设备: cuda
2026-04-12 20:21:30 - [*] Recall@K: (5, 15, 25)
2026-04-12 20:21:30 - [*] Eval Scope: maxcc
2026-04-12 20:21:30 - [*] Warmup Epochs: 100
2026-04-12 20:21:30 - ============================================================
2026-04-12 20:22:15 - [*] 样本构建完成: kept=546, skipped_empty=0, skipped_no_source_in_maxcc=4
2026-04-12 20:22:15 - [*] 数据划分: train=382, val=82, test=82
2026-04-12 20:22:15 - [*] 预计算 AED 懒加载最短路查询器...
2026-04-12 20:29:32 - Epoch 055 | loss=0.2583 | val_score=0.6671 | f1=0.5077 | map=0.6077 | p@k=0.4942 | aed=1.0180 | count_mae=1.3537
2026-04-12 20:29:42 - Epoch 056 | loss=0.2556 | val_score=0.6964 | f1=0.5122 | map=0.6327 | p@k=0.5401 | aed=0.9211 | count_mae=1.2805
2026-04-12 20:29:48 - Epoch 057 | loss=0.2523 | val_score=0.6754 | f1=0.5033 | map=0.6284 | p@k=0.5142 | aed=0.9541 | count_mae=1.6341
2026-04-12 20:29:56 - Epoch 058 | loss=0.2555 | val_score=0.7001 | f1=0.5251 | map=0.6451 | p@k=0.5331 | aed=0.9663 | count_mae=1.3537
2026-04-12 20:30:05 - Epoch 059 | loss=0.2561 | val_score=0.6760 | f1=0.5073 | map=0.6212 | p@k=0.5025 | aed=0.9351 | count_mae=1.3537
2026-04-12 20:30:12 - Epoch 060 | loss=0.2617 | val_score=0.7023 | f1=0.5272 | map=0.6410 | p@k=0.5420 | aed=0.9457 | count_mae=1.4512
2026-04-12 20:30:23 - Epoch 061 | loss=0.2558 | val_score=0.6800 | f1=0.5067 | map=0.6215 | p@k=0.5204 | aed=1.0038 | count_mae=1.4024
2026-04-12 20:30:32 - Epoch 062 | loss=0.2526 | val_score=0.6993 | f1=0.5238 | map=0.6343 | p@k=0.5372 | aed=0.9912 | count_mae=1.2805
2026-04-12 20:30:41 - Epoch 063 | loss=0.2547 | val_score=0.6760 | f1=0.5067 | map=0.6237 | p@k=0.5024 | aed=0.9633 | count_mae=1.3659
2026-04-12 20:30:48 - Epoch 064 | loss=0.2548 | val_score=0.7208 | f1=0.5568 | map=0.6558 | p@k=0.5752 | aed=0.8652 | count_mae=1.4146
